index,w,w_mado,d
308,"[0.15865395 0.00590931 0.01284686 0.33041725 0.28622919 0.06600223
 0.03241727 0.03661239 0.02792971 0.04298183]",0.0618203495894841,10
309,"[0.11347785 0.20400148 0.23024775 0.02900686 0.04880214 0.1220071
 0.01144254 0.07332724 0.02056592 0.14712112]",0.0625873115781023,10
310,"[0.18361049 0.1591161  0.08577597 0.08225471 0.01440732 0.14502742
 0.00184962 0.04725928 0.05188868 0.22881041]",0.2430351859728773,10
311,"[0.05551957 0.05344043 0.04245591 0.0924065  0.10237588 0.03759203
 0.4824513  0.0787205  0.00175775 0.05328012]",0.305118888540194,10
312,"[0.06855281 0.1157496  0.28551663 0.00669383 0.08652567 0.05171992
 0.16082396 0.06664264 0.10197753 0.05579742]",0.0884230804306017,10
313,"[0.25508758 0.03478404 0.1066415  0.00647115 0.01074572 0.09583456
 0.02004738 0.15679588 0.15495117 0.15864101]",0.0143174052030758,10
314,"[0.03802001 0.16854173 0.00252043 0.28915157 0.12058124 0.00754707
 0.11794912 0.14050285 0.08174888 0.03343709]",0.1390976310194155,10
315,"[0.15741892 0.07081483 0.04262354 0.20034564 0.20353849 0.07019503
 0.09925825 0.03511596 0.03062391 0.09006543]",0.0394703752205674,10
316,"[0.0891358  0.03266399 0.10965083 0.11022978 0.13456164 0.10816144
 0.12073319 0.2066629  0.04771407 0.04048635]",0.0575279108878434,10
317,"[0.08814635 0.24405136 0.03173829 0.05097378 0.00514531 0.29329417
 0.00282013 0.1334164  0.01654032 0.13387391]",0.0048441935224501,10
318,"[0.21805697 0.05414788 0.09471392 0.04063245 0.03446346 0.03729861
 0.05553311 0.39193267 0.05483015 0.01839079]",0.1379222253099253,10
319,"[0.32193094 0.19087682 0.05066014 0.06485051 0.05888501 0.01587368
 0.15674659 0.00861927 0.01724985 0.1143072 ]",0.0482912655498646,10
320,"[0.13102324 0.03300003 0.13682161 0.21610422 0.06024924 0.07403862
 0.14776157 0.0159729  0.1606043  0.02442427]",0.2072981648239412,10
321,"[0.27207693 0.0109031  0.13387291 0.03489601 0.01044121 0.19888467
 0.00965605 0.1470198  0.0899619  0.09228742]",0.1479858595870947,10
322,"[0.08619589 0.14205736 0.10446768 0.11945016 0.05512162 0.06657816
 0.05466708 0.06118335 0.0847065  0.22557221]",0.0483390695976218,10
323,"[0.07478145 0.1789078  0.07969743 0.00396092 0.0532701  0.28868138
 0.11782352 0.0598233  0.13468919 0.00836492]",0.1519324477888214,10
324,"[0.13544351 0.02914355 0.01104961 0.13952159 0.09785835 0.03236743
 0.39216468 0.00202892 0.09293042 0.06749194]",0.303089177608795,10
325,"[0.09958981 0.2472322  0.06416609 0.03213703 0.01257917 0.12926484
 0.01954203 0.06927353 0.00682788 0.31938742]",0.0240209630995418,10
326,"[0.11368965 0.03500069 0.0188948  0.0506661  0.07986936 0.11734059
 0.0968739  0.09976428 0.12074247 0.26715817]",0.1076258547229829,10
327,"[8.18866858e-02 2.88363050e-01 3.95863478e-02 1.41763004e-01
 2.45301836e-01 7.35014480e-02 3.70768048e-02 7.64242374e-02
 1.58498987e-02 2.46686789e-04]",0.1019221122896378,10
328,"[0.13906356 0.21022796 0.27070837 0.05271883 0.06325127 0.04764056
 0.00428731 0.10932355 0.00332004 0.09945855]",0.0570708884626911,10
329,"[0.15206074 0.07696283 0.06289968 0.02736933 0.16113926 0.02485267
 0.24949196 0.16677377 0.01431121 0.06413856]",0.1400828149608743,10
330,"[0.04388958 0.02872549 0.03146174 0.13429621 0.19868836 0.03885536
 0.14629983 0.27039587 0.01191285 0.09547471]",0.2416137128652812,10
331,"[0.0152839  0.01295091 0.2609692  0.03208098 0.08809516 0.04886245
 0.25859707 0.06156438 0.05218184 0.16941412]",0.0771562936684789,10
332,"[0.05908128 0.05377061 0.03164947 0.10688789 0.0545893  0.11423833
 0.0236716  0.16029925 0.23783413 0.15797815]",0.0824083735361557,10
333,"[0.07401569 0.08042345 0.24838843 0.03286752 0.00424052 0.00915797
 0.313929   0.13177519 0.06846843 0.0367338 ]",0.0391759884510342,10
334,"[0.09395778 0.14382267 0.14925701 0.11667653 0.03729054 0.12672539
 0.05222864 0.21895067 0.02969158 0.03139918]",0.0562402272705889,10
335,"[0.00324299 0.16216747 0.11498707 0.01767039 0.04700528 0.22467555
 0.18908718 0.01687917 0.13733451 0.08695039]",0.1856130879587634,10
336,"[0.00152156 0.19670835 0.00642743 0.05019459 0.00385723 0.20246202
 0.30985465 0.04483489 0.10639015 0.07774912]",0.0488427924510588,10
337,"[0.33442533 0.08565503 0.06886334 0.06751869 0.03815799 0.31508117
 0.03725194 0.02968194 0.00338046 0.01998412]",0.1281410088409036,10
338,"[0.01143943 0.09063288 0.1429593  0.00533447 0.26114454 0.23398985
 0.03601926 0.05115469 0.09445214 0.07287345]",0.0239472315749201,10
339,"[0.08516487 0.06484374 0.16466409 0.00182306 0.02324399 0.06772956
 0.03107102 0.1973087  0.00108522 0.36306576]",0.0113435448998614,10
340,"[0.347614   0.16986284 0.16593    0.10098742 0.06627589 0.03495119
 0.00527604 0.03890557 0.05703514 0.01316191]",0.0988992121326097,10
341,"[0.00171036 0.0237718  0.28461034 0.00933007 0.21608638 0.04404906
 0.07947249 0.28741534 0.04659983 0.00695433]",0.0414528699514964,10
342,"[0.01153079 0.01555053 0.13306533 0.33856988 0.13682773 0.01260394
 0.00989459 0.01104838 0.25325234 0.07765649]",0.1238926611688226,10
343,"[0.0482429  0.26848719 0.0251958  0.04016827 0.14680074 0.09900915
 0.20822806 0.08215103 0.07760753 0.00410932]",0.0018803934224155,10
344,"[0.04110714 0.04114755 0.09163781 0.04116666 0.06464608 0.0595304
 0.10465351 0.16020789 0.19843746 0.19746548]",0.0863327149314751,10
345,"[0.01543802 0.08064262 0.29610455 0.02054751 0.19367586 0.07539135
 0.21816532 0.02816743 0.06238916 0.00947819]",0.1222549265746015,10
346,"[0.16213248 0.00107716 0.05995251 0.00548227 0.00340578 0.34085516
 0.06203345 0.06221184 0.19827865 0.1045707 ]",0.0428391401674549,10
347,"[0.05873704 0.06004228 0.01610054 0.07911598 0.07327089 0.54037834
 0.03604594 0.05281966 0.01603056 0.06745877]",0.443705794546538,10
348,"[0.12040787 0.00915923 0.06011635 0.00303338 0.1259499  0.09897841
 0.04863388 0.28163715 0.13670603 0.1153778 ]",0.3086123989615643,10
349,"[0.00303217 0.166343   0.04407447 0.08359097 0.01257632 0.05063329
 0.20512508 0.0954892  0.20073224 0.13840326]",0.1128065391241424,10
350,"[0.05520847 0.06582331 0.02321504 0.0777848  0.11274325 0.01231344
 0.18628187 0.13022966 0.23197216 0.104428  ]",0.1320005414949553,10
351,"[0.07116852 0.03372675 0.04655223 0.0029777  0.06092588 0.1059471
 0.17597252 0.12909132 0.0721819  0.3014561 ]",0.074173097401682,10
352,"[3.84402029e-01 4.60182739e-02 3.54614441e-02 3.88191468e-02
 7.92059090e-02 1.19347879e-01 3.34262461e-04 2.58086040e-01
 1.05496686e-02 2.77753474e-02]",0.037395925182591,10
353,"[0.08084    0.11121929 0.10376856 0.01843826 0.23673219 0.03128408
 0.19884873 0.11473187 0.01508683 0.08905019]",0.0684991552402302,10
354,"[0.10152049 0.11411972 0.37278948 0.05868186 0.00664734 0.0415565
 0.04368501 0.15171547 0.04497045 0.06431367]",0.0134132229452211,10
355,"[0.042574   0.29979648 0.06605412 0.11789412 0.03637566 0.00944422
 0.00824664 0.07103906 0.04247068 0.30610503]",0.2330006945962228,10
356,"[0.07316109 0.00842046 0.13698659 0.00720415 0.14036632 0.04109113
 0.02619647 0.21195558 0.28531254 0.06930568]",0.0843520405793952,10
357,"[0.01450382 0.16985811 0.06778163 0.25030586 0.0005495  0.08581616
 0.01613976 0.11178705 0.21889171 0.06436639]",0.0291984319056843,10
358,"[0.08341008 0.1200118  0.06695016 0.00262448 0.02395453 0.01054483
 0.03368003 0.23649887 0.21261919 0.20970604]",0.1001668766120562,10
359,"[0.09583889 0.44126608 0.00791858 0.03414093 0.07232724 0.14582416
 0.02512733 0.01602089 0.09252523 0.06901068]",0.3338505133051005,10
360,"[0.14012409 0.13123316 0.27575071 0.0528391  0.01316024 0.05412647
 0.02061183 0.12398647 0.16122054 0.02694741]",0.091875842277928,10
361,"[0.08890207 0.03521846 0.14512601 0.05340601 0.14708947 0.1820679
 0.11671208 0.06437045 0.13498192 0.03212564]",0.0575842321956666,10
362,"[0.07587072 0.04381347 0.10345681 0.02775229 0.04046112 0.12854854
 0.25416003 0.19917496 0.11840839 0.00835368]",0.1321469006026434,10
363,"[0.07185239 0.02410143 0.15705213 0.25189617 0.01274118 0.0886148
 0.0938028  0.1947618  0.03962989 0.06554741]",0.0267373362693559,10
364,"[0.17796319 0.06454573 0.04020041 0.11097281 0.0985401  0.27485422
 0.06917762 0.06014351 0.02257684 0.08102557]",0.2115486050797382,10
365,"[0.099729   0.1331922  0.05038141 0.07436034 0.03781844 0.06733971
 0.15056838 0.01283859 0.09315194 0.28061999]",0.2637407483797155,10
366,"[0.00051108 0.02461086 0.03984085 0.38537786 0.19481715 0.08507193
 0.113608   0.08408805 0.05433336 0.01774086]",0.2048107010757472,10
367,"[0.05523195 0.24602034 0.12163474 0.11012821 0.07106898 0.0062409
 0.04585713 0.28948227 0.04022781 0.01410767]",0.0555403969011763,10
368,"[3.96260696e-01 9.40669212e-03 7.39679387e-02 2.03060106e-02
 1.58361485e-01 1.62005878e-01 2.73019090e-04 1.30028396e-01
 1.62877501e-02 3.31021358e-02]",0.0320467973522803,10
369,"[1.50357972e-01 6.10767308e-02 7.13783235e-02 5.51595121e-02
 3.70221813e-02 1.69759198e-01 1.51359933e-01 5.45759954e-05
 2.50420962e-01 5.34106120e-02]",0.1732785141023522,10
370,"[0.1553019  0.10412551 0.14376009 0.01617615 0.22724015 0.07319546
 0.01840925 0.10598481 0.04560608 0.11020062]",0.2184877614052687,10
371,"[0.09274797 0.13297131 0.0147123  0.03329274 0.05717261 0.00732094
 0.35877233 0.02116952 0.12735453 0.15448574]",0.1292321563993747,10
372,"[0.06883895 0.02073802 0.01975827 0.30327321 0.04088382 0.2485439
 0.2061782  0.04121298 0.04495528 0.00561737]",0.0506572335289481,10
373,"[0.0299129  0.01453467 0.02684636 0.12562698 0.07843859 0.04662054
 0.19940323 0.18981349 0.00916331 0.27963993]",0.1178870272964206,10
374,"[0.03938758 0.12129612 0.11739972 0.19909007 0.16834766 0.0142355
 0.17260016 0.03462249 0.07293282 0.06008788]",0.0979899421023142,10
375,"[0.14319354 0.10799647 0.11501148 0.05331154 0.11669701 0.09152085
 0.07618292 0.10908396 0.13756034 0.0494419 ]",0.1286199129446157,10
376,"[0.05174882 0.2690133  0.06425066 0.18879218 0.06137504 0.12533441
 0.06979018 0.01648613 0.06970698 0.08350229]",0.1125578759252847,10
377,"[0.09362141 0.04624558 0.18818277 0.01292714 0.27250519 0.08763054
 0.00187852 0.20898029 0.02994253 0.05808602]",0.0149317716949575,10
378,"[0.00761805 0.01869697 0.05503155 0.23137022 0.14914991 0.0668019
 0.02491418 0.26722962 0.17262846 0.00655915]",0.2998273444845054,10
379,"[0.03212552 0.23417929 0.03860077 0.15112387 0.01714988 0.18501878
 0.00911472 0.16010287 0.0008281  0.1717562 ]",0.0410073507275676,10
380,"[0.0054045  0.08216237 0.12787098 0.19181205 0.0558805  0.08027882
 0.13748416 0.10392183 0.05101473 0.16417005]",0.0029411648333095,10
381,"[0.10280081 0.09834013 0.07585632 0.12503238 0.05989482 0.00704727
 0.32088457 0.0457218  0.10468765 0.05973425]",0.0063028443611792,10
382,"[0.2929504  0.14368506 0.05529858 0.00539203 0.12049333 0.09569445
 0.02926627 0.12884873 0.07158468 0.05678647]",0.0371398433028958,10
383,"[0.18426973 0.18753917 0.03924275 0.03763553 0.22383197 0.07697799
 0.04867959 0.00217552 0.11107348 0.08857427]",0.1222057252759974,10
384,"[0.19407936 0.00443179 0.06272179 0.04720311 0.12657972 0.02221601
 0.05533599 0.09378869 0.25668265 0.13696088]",0.0548009272193881,10
385,"[0.05861348 0.10297492 0.14266221 0.02117744 0.28230148 0.18610894
 0.01011238 0.0493899  0.10499089 0.04166837]",0.1589981204245558,10
386,"[8.37688005e-02 6.22154615e-02 1.36967962e-01 3.72801375e-02
 3.88045273e-02 1.55065799e-01 4.26668088e-04 1.79127577e-02
 3.79216016e-02 4.29636285e-01]",0.0104712572321537,10
387,"[0.03982033 0.15396644 0.02793264 0.07086448 0.15279019 0.04569542
 0.29001842 0.01383934 0.02084542 0.18422731]",0.1083064928299983,10
388,"[0.16715921 0.17342245 0.03591741 0.06488774 0.15198506 0.04670133
 0.05613547 0.06445769 0.13917296 0.10016069]",0.1534482359945895,10
389,"[0.03577935 0.10368424 0.01323111 0.15526854 0.16265502 0.07691152
 0.15810637 0.25077857 0.00090365 0.04268163]",0.0840834102832011,10
390,"[0.11107462 0.00385634 0.1701361  0.04239429 0.14569743 0.23527277
 0.08029785 0.0100299  0.17871101 0.0225297 ]",0.0331777449629808,10
391,"[0.07584265 0.03932137 0.12166452 0.13834244 0.09176027 0.05572122
 0.20357328 0.00565393 0.22925971 0.03886061]",0.0373486356949456,10
392,"[0.2449909  0.00447172 0.1344368  0.1157555  0.03966201 0.07995399
 0.01807361 0.29637273 0.02574235 0.04054038]",0.0584337819725208,10
393,"[5.27437240e-01 8.33818922e-02 1.59519194e-01 1.02157897e-03
 2.54221939e-02 4.49458062e-02 4.22079056e-04 4.24363555e-02
 2.50871655e-02 9.03264947e-02]",0.1958999428953735,10
394,"[0.14019716 0.0166405  0.10922641 0.24875689 0.16113406 0.01416686
 0.03684463 0.13959357 0.03971834 0.09372157]",0.0394850115322336,10
395,"[0.07473263 0.0658783  0.20821853 0.14377954 0.11848058 0.00378481
 0.28168579 0.059949   0.02799059 0.01550022]",0.0580315887208564,10
396,"[0.06297648 0.0787686  0.23945068 0.02754915 0.08154996 0.08641683
 0.06469165 0.14534495 0.10309488 0.11015683]",0.122505069332182,10
397,"[0.00570333 0.05382802 0.09821598 0.11011128 0.0293625  0.12199245
 0.33027067 0.04690394 0.12730746 0.07630437]",0.0347999003986436,10
398,"[0.02658422 0.02743287 0.04567448 0.0044464  0.11318476 0.1325505
 0.14306265 0.05800385 0.36246942 0.08659085]",0.2009309071796279,10
399,"[0.09195182 0.04132899 0.00480078 0.1459158  0.22861526 0.07324349
 0.08687011 0.19041363 0.06324572 0.07361439]",0.1174419159637433,10
400,"[0.20357638 0.0181662  0.07732215 0.02291793 0.37565433 0.03183237
 0.01610801 0.14957093 0.09733947 0.00751222]",0.2694339191205628,10
401,"[0.06248899 0.00717318 0.18784975 0.00037689 0.05960511 0.07503306
 0.09325284 0.06119294 0.19357949 0.25944774]",0.0034921269326476,10
402,"[0.0404839  0.10098174 0.34053626 0.11414352 0.09563544 0.05071884
 0.00591558 0.15714924 0.03541667 0.05901881]",0.383255657862629,10
403,"[0.14912442 0.09826905 0.12309041 0.21604917 0.0061174  0.26549699
 0.02959522 0.00268322 0.1043517  0.00522242]",0.216650043902591,10
404,"[0.07825887 0.43406859 0.09564058 0.00067762 0.05875056 0.01550812
 0.01711155 0.01086356 0.18328513 0.10583541]",0.0731481036670893,10
405,"[0.00950904 0.16475046 0.04677261 0.05107498 0.00522713 0.23323024
 0.005935   0.20096188 0.10092569 0.18161297]",0.0368910497031524,10
406,"[0.06316028 0.10531466 0.09319344 0.15273051 0.17700615 0.00119312
 0.18209635 0.07242389 0.0089149  0.14396671]",0.0782740478303149,10
407,"[0.04352424 0.11650548 0.04606364 0.01005104 0.03232428 0.09031585
 0.02549353 0.46922413 0.0718008  0.094697  ]",0.173306387358926,10
408,"[0.03750654 0.05575315 0.14185857 0.00673176 0.32509967 0.09305721
 0.04637632 0.23360922 0.03740024 0.02260731]",0.0908428205903539,10
409,"[0.18219446 0.07399775 0.01221317 0.07074588 0.39593801 0.05876863
 0.10049454 0.02204447 0.04435361 0.03924947]",0.1130339680268962,10
410,"[0.26797785 0.03664339 0.07548054 0.03517054 0.0803072  0.09694865
 0.04349337 0.14279784 0.18625951 0.03492111]",0.0816581969627501,10
411,"[0.05813883 0.02647687 0.10259493 0.08088542 0.02552358 0.03873475
 0.33566241 0.23404977 0.07889208 0.01904136]",0.0957421822395017,10
412,"[0.04461571 0.02127822 0.15579828 0.12566598 0.07927928 0.17647642
 0.09376668 0.04788026 0.17699702 0.07824217]",0.0233216029295121,10
413,"[0.00405158 0.06627452 0.15094991 0.03260591 0.35555449 0.05853046
 0.17675741 0.06225362 0.0530779  0.0399442 ]",0.0659527192303637,10
414,"[0.00138789 0.02055029 0.05609567 0.01182623 0.30745999 0.16323378
 0.01687692 0.18353417 0.13697039 0.10206466]",0.0014895171171351,10
415,"[0.07705185 0.15368402 0.01051302 0.19022857 0.06672772 0.19566896
 0.13689569 0.13682588 0.02297542 0.00942887]",0.0164558594351997,10
416,"[0.07630623 0.01212418 0.0081039  0.30477318 0.19717736 0.25579606
 0.02931619 0.00061911 0.06910727 0.04667653]",0.0165254114762762,10
417,"[0.00890499 0.44847796 0.07171323 0.04951256 0.03219974 0.15522306
 0.0451183  0.04846273 0.12304671 0.01734072]",0.1869806799944138,10
418,"[0.05415611 0.15347923 0.14176471 0.0026065  0.06476661 0.04695862
 0.13028467 0.25250516 0.03136961 0.12210876]",0.0294353985517613,10
419,"[0.03783356 0.05361519 0.08701927 0.02926216 0.04457286 0.05819685
 0.14016555 0.50001362 0.02136355 0.02795741]",0.045154987423545,10
420,"[0.11573086 0.01182067 0.01937901 0.07573569 0.02740468 0.25079308
 0.16671127 0.07728586 0.09136564 0.16377324]",0.1379965322496341,10
421,"[0.09531425 0.0125161  0.07789269 0.00672989 0.00677854 0.56330546
 0.04473874 0.07474638 0.10978283 0.00819512]",0.2885585260566156,10
422,"[0.08748826 0.72693663 0.00721522 0.00838298 0.00816722 0.03495548
 0.02081437 0.04898186 0.04933471 0.00772326]",0.553453698638019,10
423,"[0.2034101  0.25139851 0.05584408 0.02562451 0.21512873 0.01651189
 0.05739505 0.00606986 0.0460203  0.12259697]",0.0014471683204085,10
424,"[0.29892193 0.17710709 0.05684396 0.12580497 0.07835034 0.05995961
 0.0452509  0.10243882 0.04959028 0.0057321 ]",0.2476535312411199,10
425,"[0.02844517 0.04167127 0.02329691 0.14373087 0.03591572 0.02101455
 0.28106266 0.05573741 0.14845005 0.2206754 ]",0.2319333885725488,10
426,"[0.23507116 0.19608275 0.05628556 0.15227026 0.06629566 0.06546472
 0.03147073 0.0711661  0.04313629 0.08275677]",0.0648294262622564,10
427,"[0.35880325 0.14427614 0.15971204 0.1299878  0.05035481 0.03475564
 0.00761356 0.06762546 0.03215469 0.01471661]",0.0663286158804863,10
428,"[0.02374547 0.03194314 0.07077221 0.09062095 0.22874049 0.01520635
 0.39470113 0.03681618 0.08208135 0.02537274]",0.1902833217947482,10
429,"[0.13658504 0.11008698 0.06731997 0.15727315 0.14394576 0.01616498
 0.09835086 0.02995117 0.06604663 0.17427546]",0.042897050949443,10
430,"[0.15672501 0.17963806 0.05856022 0.12296926 0.00877807 0.00056158
 0.08812564 0.10430552 0.03391083 0.24642581]",0.227879918461141,10
431,"[0.03594973 0.04661739 0.01275282 0.00620092 0.03390015 0.03304496
 0.3151728  0.35267253 0.03454717 0.12914153]",0.2470721374007854,10
432,"[0.04429486 0.02534447 0.18716275 0.01975732 0.35097308 0.21345453
 0.04485272 0.02465856 0.01403698 0.07546473]",0.1542175744329897,10
433,"[0.08167755 0.14765656 0.17098146 0.08872789 0.08408142 0.08824996
 0.02877506 0.21766323 0.00534405 0.08684282]",0.0446306530632725,10
434,"[0.0707727  0.22018662 0.28886938 0.05300284 0.00706233 0.02777541
 0.01308887 0.25483122 0.03276449 0.03164615]",0.1866990249388068,10
435,"[0.0852285  0.03638845 0.08692876 0.47708327 0.09386396 0.0034704
 0.04255182 0.0530685  0.0618796  0.05953673]",0.1838319778622946,10
436,"[0.17773135 0.1613116  0.17299324 0.03031444 0.03566953 0.03620274
 0.16398794 0.01950968 0.1530086  0.04927089]",0.1931264101149021,10
437,"[1.51330544e-03 3.47393895e-02 2.98988105e-01 2.01487831e-01
 1.84389607e-02 2.56482279e-02 3.13572794e-02 2.06352245e-02
 1.92780648e-04 3.66998896e-01]",0.1114620547065488,10
438,"[0.11710981 0.24709642 0.05140763 0.03178076 0.16544063 0.16167686
 0.01459044 0.05042011 0.07190362 0.08857372]",0.1469305181604957,10
439,"[0.10137014 0.12672852 0.15027115 0.05387122 0.08226385 0.14532102
 0.11837267 0.09050433 0.01332427 0.11797283]",0.0032771902833987,10
440,"[0.00699002 0.04961237 0.02785152 0.18039772 0.11868798 0.40460117
 0.02290915 0.07257713 0.09307828 0.02329465]",0.070528533676175,10
441,"[0.04466529 0.12179668 0.00682096 0.00371487 0.16082261 0.0988802
 0.09921119 0.18280746 0.24967346 0.03160728]",0.2069247444079213,10
442,"[0.0629237  0.16107159 0.00529765 0.05892554 0.01611829 0.02433006
 0.020077   0.443598   0.11603895 0.09161922]",0.2537120529906052,10
